ATM ID,State_Name,ATM_City,Terminal_Location,date,No of Withdrawals,Total Amount Dispensed
ATM1034,Delhi,New Delhi,College Campus,2026-05-09,23,57762
ATM1034,Delhi,New Delhi,College Campus,2026-05-10,34,61580
ATM1034,Delhi,New Delhi,College Campus,2026-05-11,23,50588
ATM1034,Delhi,New Delhi,College Campus,2026-05-12,35,64483
ATM1034,Delhi,New Delhi,College Campus,2026-05-13,24,66475
ATM1034,Delhi,New Delhi,College Campus,2026-05-14,17,45754
ATM1034,Delhi,New Delhi,College Campus,2026-05-15,31,54362
ATM1034,Delhi,New Delhi,College Campus,2026-05-16,30,62418
ATM1034,Delhi,New Delhi,College Campus,2026-05-17,32,69748
ATM1034,Delhi,New Delhi,College Campus,2026-05-18,21,45754
ATM1034,Delhi,New Delhi,College Campus,2026-05-19,34,63066
ATM1034,Delhi,New Delhi,College Campus,2026-05-20,33,55635
ATM1034,Delhi,New Delhi,College Campus,2026-05-21,13,29404
ATM1034,Delhi,New Delhi,College Campus,2026-05-22,26,51048
ATM1034,Delhi,New Delhi,College Campus,2026-05-23,57,96915
ATM1034,Delhi,New Delhi,College Campus,2026-05-24,26,73914
ATM1034,Delhi,New Delhi,College Campus,2026-05-25,19,50090
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-16,26,73474
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-17,65,122162
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-18,78,130893
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-19,45,105463
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-20,36,81614
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-21,29,80988
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-22,79,122373
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-23,55,109212
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-24,58,103443
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-25,68,129232
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-26,75,115480
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-27,36,82827
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-28,59,121979
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-29,32,80281
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-04-30,51,99988
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-01,52,98858
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-02,61,112827
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-03,51,108242
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-04,37,91547
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-05,36,96216
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-06,49,113967
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-07,35,100437
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-08,49,78374
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-09,66,144232
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-10,51,112300
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-11,44,101030
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-12,30,84105
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-13,30,82559
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-14,45,85289
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-15,43,96485
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-16,60,115359
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-17,53,103563
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-18,62,95565
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-19,41,104012
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-20,37,106468
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-21,48,97269
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-22,61,112049
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-23,63,101487
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-24,76,140036
ATM1035,Karnataka,Mysore,Petrol Bunk,2026-05-25,52,113307
ATM1036,Karnataka,Mysore,Residential Area,2026-04-16,108,279144
ATM1036,Karnataka,Mysore,Residential Area,2026-04-17,100,263773
ATM1036,Karnataka,Mysore,Residential Area,2026-04-18,207,348646
ATM1036,Karnataka,Mysore,Residential Area,2026-04-19,163,345369
ATM1036,Karnataka,Mysore,Residential Area,2026-04-20,107,273363
ATM1036,Karnataka,Mysore,Residential Area,2026-04-21,146,261984
ATM1036,Karnataka,Mysore,Residential Area,2026-04-22,128,264617
ATM1036,Karnataka,Mysore,Residential Area,2026-04-23,187,285536
ATM1036,Karnataka,Mysore,Residential Area,2026-04-24,148,282118
ATM1036,Karnataka,Mysore,Residential Area,2026-04-25,123,319426
ATM1036,Karnataka,Mysore,Residential Area,2026-04-26,117,337526
ATM1036,Karnataka,Mysore,Residential Area,2026-04-27,149,261769
ATM1036,Karnataka,Mysore,Residential Area,2026-04-28,104,283300
ATM1036,Karnataka,Mysore,Residential Area,2026-04-29,128,273811
ATM1036,Karnataka,Mysore,Residential Area,2026-04-30,186,279969
ATM1036,Karnataka,Mysore,Residential Area,2026-05-01,90,267029
ATM1036,Karnataka,Mysore,Residential Area,2026-05-02,121,328436
ATM1036,Karnataka,Mysore,Residential Area,2026-05-03,144,329370
ATM1036,Karnataka,Mysore,Residential Area,2026-05-04,85,239417
ATM1036,Karnataka,Mysore,Residential Area,2026-05-05,168,285939
ATM1036,Karnataka,Mysore,Residential Area,2026-05-06,140,251671
ATM1036,Karnataka,Mysore,Residential Area,2026-05-07,108,274499
ATM1036,Karnataka,Mysore,Residential Area,2026-05-08,104,243633
ATM1036,Karnataka,Mysore,Residential Area,2026-05-09,134,323319
ATM1036,Karnataka,Mysore,Residential Area,2026-05-10,124,331936
ATM1036,Karnataka,Mysore,Residential Area,2026-05-11,162,259709
ATM1036,Karnataka,Mysore,Residential Area,2026-05-12,156,292263
ATM1036,Karnataka,Mysore,Residential Area,2026-05-13,93,262938
ATM1036,Karnataka,Mysore,Residential Area,2026-05-14,102,255327
ATM1036,Karnataka,Mysore,Residential Area,2026-05-15,133,283838
ATM1036,Karnataka,Mysore,Residential Area,2026-05-16,140,356969
ATM1036,Karnataka,Mysore,Residential Area,2026-05-17,121,332188
ATM1036,Karnataka,Mysore,Residential Area,2026-05-18,154,285030
ATM1036,Karnataka,Mysore,Residential Area,2026-05-19,98,253110
ATM1036,Karnataka,Mysore,Residential Area,2026-05-20,92,264321
ATM1036,Karnataka,Mysore,Residential Area,2026-05-21,155,268149
ATM1036,Karnataka,Mysore,Residential Area,2026-05-22,141,245499
ATM1036,Karnataka,Mysore,Residential Area,2026-05-23,127,333331
ATM1036,Karnataka,Mysore,Residential Area,2026-05-24,185,327987
ATM1036,Karnataka,Mysore,Residential Area,2026-05-25,108,254790
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-16,130,262346
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-17,124,238976
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-18,103,296363
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-19,110,312098
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-20,112,229316
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-21,94,232113
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-22,87,214471
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-23,93,243501
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-24,125,216012
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-25,97,249442
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-26,127,268773
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-27,95,213157
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-28,98,220248
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-29,107,219699
ATM1037,Gujarat,Ahmedabad,College Campus,2026-04-30,131,225214
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-01,104,230434
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-02,115,277929
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-03,131,272184
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-04,80,228460
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-05,96,219904
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-06,88,238572
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-07,123,234146
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-08,78,234308
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-09,146,295654
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-10,144,276283
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-11,91,216430
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-12,109,227924
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-13,75,204692
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-14,72,206236
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-15,89,245403
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-16,167,321914
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-17,121,267804
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-18,117,251307
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-19,74,207684
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-20,102,238093
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-21,93,250588
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-22,71,196720
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-23,122,268139
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-24,119,263017
ATM1037,Gujarat,Ahmedabad,College Campus,2026-05-25,142,249665
ATM1038,Karnataka,Bangalore,Hospital,2026-04-16,172,477622
ATM1038,Karnataka,Bangalore,Hospital,2026-04-17,159,465814
ATM1038,Karnataka,Bangalore,Hospital,2026-04-18,243,591963
ATM1038,Karnataka,Bangalore,Hospital,2026-04-19,264,583215
ATM1038,Karnataka,Bangalore,Hospital,2026-04-20,302,476129
ATM1038,Karnataka,Bangalore,Hospital,2026-04-21,157,449878
ATM1038,Karnataka,Bangalore,Hospital,2026-04-22,195,436188
ATM1038,Karnataka,Bangalore,Hospital,2026-04-23,166,476109
ATM1038,Karnataka,Bangalore,Hospital,2026-04-24,158,466634
ATM1038,Karnataka,Bangalore,Hospital,2026-04-25,359,587405
ATM1038,Karnataka,Bangalore,Hospital,2026-04-26,248,616330
ATM1038,Karnataka,Bangalore,Hospital,2026-04-27,159,459633
ATM1038,Karnataka,Bangalore,Hospital,2026-04-28,223,488037
ATM1038,Karnataka,Bangalore,Hospital,2026-04-29,184,478101
ATM1038,Karnataka,Bangalore,Hospital,2026-04-30,229,475428
ATM1038,Karnataka,Bangalore,Hospital,2026-05-01,211,468691
ATM1038,Karnataka,Bangalore,Hospital,2026-05-02,229,580098
ATM1038,Karnataka,Bangalore,Hospital,2026-05-03,252,596706
ATM1038,Karnataka,Bangalore,Hospital,2026-05-04,204,485287
ATM1038,Karnataka,Bangalore,Hospital,2026-05-05,199,486074
ATM1038,Karnataka,Bangalore,Hospital,2026-05-06,195,484299
ATM1038,Karnataka,Bangalore,Hospital,2026-05-07,178,470885
ATM1038,Karnataka,Bangalore,Hospital,2026-05-08,185,478215
ATM1038,Karnataka,Bangalore,Hospital,2026-05-09,289,572949
ATM1038,Karnataka,Bangalore,Hospital,2026-05-10,196,577333
ATM1038,Karnataka,Bangalore,Hospital,2026-05-11,203,459443
ATM1038,Karnataka,Bangalore,Hospital,2026-05-12,258,458278
ATM1038,Karnataka,Bangalore,Hospital,2026-05-13,220,468959
ATM1038,Karnataka,Bangalore,Hospital,2026-05-14,293,476681
ATM1038,Karnataka,Bangalore,Hospital,2026-05-15,162,477914
ATM1038,Karnataka,Bangalore,Hospital,2026-05-16,320,560310
ATM1038,Karnataka,Bangalore,Hospital,2026-05-17,340,568499
ATM1038,Karnataka,Bangalore,Hospital,2026-05-18,304,466922
ATM1038,Karnataka,Bangalore,Hospital,2026-05-19,258,488147
ATM1038,Karnataka,Bangalore,Hospital,2026-05-20,191,481451
ATM1038,Karnataka,Bangalore,Hospital,2026-05-21,161,458026
ATM1038,Karnataka,Bangalore,Hospital,2026-05-22,194,461091
ATM1038,Karnataka,Bangalore,Hospital,2026-05-23,311,575222
ATM1038,Karnataka,Bangalore,Hospital,2026-05-24,191,561368
ATM1038,Karnataka,Bangalore,Hospital,2026-05-25,236,448643
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-16,169,484145
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-17,202,451520
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-18,237,588970
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-19,245,578149
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-20,174,437129
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-21,171,451561
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-22,258,472403
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-23,193,435284
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-24,187,458049
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-25,324,577769
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-26,369,575273
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-27,159,455640
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-28,231,472858
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-29,212,456925
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-04-30,220,442685
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-01,164,466620
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-02,229,574318
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-03,208,564388
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-04,269,455530
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-05,207,459765
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-06,207,453923
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-07,229,480714
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-08,173,469852
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-09,337,564604
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-10,375,572750
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-11,172,485260
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-12,183,464476
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-13,198,460505
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-14,235,469068
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-15,196,469979
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-16,267,574536
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-17,351,591316
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-18,266,449036
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-19,175,487639
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-20,230,475520
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-21,191,473806
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-22,160,463121
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-23,262,564249
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-24,385,586884
ATM1039,Andhra Pradesh,Vijayawada,Bus Stand,2026-05-25,307,474067
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-16,124,324646
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-17,134,309815
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-18,128,383083
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-19,136,390368
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-20,143,298596
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-21,117,306695
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-22,106,314549
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-23,132,297603
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-24,186,312886
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-25,234,378973
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-26,171,373543
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-27,122,323995
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-28,119,308551
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-29,110,324335
ATM1040,Karnataka,Bangalore,Residential Area,2026-04-30,214,338114
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-01,121,310008
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-02,126,374502
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-03,158,381257
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-04,110,298331
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-05,128,323580
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-06,126,323770
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-07,199,314105
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-08,177,320663
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-09,139,392032
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-10,125,367632
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-11,149,298639
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-12,199,302426
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-13,168,303630
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-14,113,321258
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-15,146,299605
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-16,250,390571
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-17,152,387414
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-18,160,316121
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-19,115,314612
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-20,106,314660
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-21,162,292887
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-22,179,290999
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-23,252,411388
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-24,244,401252
ATM1040,Karnataka,Bangalore,Residential Area,2026-05-25,189,323651
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-16,167,305385
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-17,129,335310
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-18,150,415059
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-19,244,397283
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-20,133,307823
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-21,207,329976
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-22,134,308470
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-23,153,325908
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-24,105,292915
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-25,128,366763
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-26,144,392017
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-27,197,314226
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-28,122,290849
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-29,201,332244
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-04-30,142,336469
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-01,156,331410
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-02,165,417258
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-03,119,358211
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-04,122,333762
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-05,131,315687
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-06,106,315471
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-07,141,331947
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-08,137,283945
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-09,240,410342
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-10,199,376684
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-11,114,297360
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-12,124,329080
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-13,110,319580
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-14,196,313078
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-15,133,301849
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-16,141,381748
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-17,240,383310
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-18,142,325804
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-19,143,308381
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-20,155,300959
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-21,186,318997
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-22,140,312479
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-23,213,397193
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-24,250,386747
ATM1041,Tamil Nadu,Coimbatore,Airport,2026-05-25,120,306964
ATM1042,Gujarat,Surat,Bus Stand,2026-04-16,16,41707
ATM1042,Gujarat,Surat,Bus Stand,2026-04-17,47,73660
ATM1042,Gujarat,Surat,Bus Stand,2026-04-18,18,45311
ATM1042,Gujarat,Surat,Bus Stand,2026-04-19,20,49369
ATM1042,Gujarat,Surat,Bus Stand,2026-04-20,26,53789
ATM1042,Gujarat,Surat,Bus Stand,2026-04-21,28,50365
ATM1042,Gujarat,Surat,Bus Stand,2026-04-22,37,59248
ATM1042,Gujarat,Surat,Bus Stand,2026-04-23,28,73799
ATM1042,Gujarat,Surat,Bus Stand,2026-04-24,24,47174
ATM1042,Gujarat,Surat,Bus Stand,2026-04-25,35,65248
ATM1042,Gujarat,Surat,Bus Stand,2026-04-26,31,56894
ATM1042,Gujarat,Surat,Bus Stand,2026-04-27,18,42789
ATM1042,Gujarat,Surat,Bus Stand,2026-04-28,5,10000
ATM1042,Gujarat,Surat,Bus Stand,2026-04-29,19,45427
ATM1042,Gujarat,Surat,Bus Stand,2026-04-30,24,59583
ATM1042,Gujarat,Surat,Bus Stand,2026-05-01,30,70780
ATM1042,Gujarat,Surat,Bus Stand,2026-05-02,42,71109
ATM1042,Gujarat,Surat,Bus Stand,2026-05-03,33,53409
ATM1042,Gujarat,Surat,Bus Stand,2026-05-04,25,45541
ATM1042,Gujarat,Surat,Bus Stand,2026-05-05,18,42098
ATM1042,Gujarat,Surat,Bus Stand,2026-05-06,17,45371
ATM1042,Gujarat,Surat,Bus Stand,2026-05-07,13,30861
ATM1042,Gujarat,Surat,Bus Stand,2026-05-08,40,65469
ATM1042,Gujarat,Surat,Bus Stand,2026-05-09,27,49360
ATM1042,Gujarat,Surat,Bus Stand,2026-05-10,20,59686
ATM1042,Gujarat,Surat,Bus Stand,2026-05-11,22,59765
ATM1042,Gujarat,Surat,Bus Stand,2026-05-12,24,55707
ATM1042,Gujarat,Surat,Bus Stand,2026-05-13,26,47694
ATM1042,Gujarat,Surat,Bus Stand,2026-05-14,23,42649
ATM1042,Gujarat,Surat,Bus Stand,2026-05-15,16,49177
ATM1042,Gujarat,Surat,Bus Stand,2026-05-16,11,35010
ATM1042,Gujarat,Surat,Bus Stand,2026-05-17,38,67329
ATM1042,Gujarat,Surat,Bus Stand,2026-05-18,37,65753
ATM1042,Gujarat,Surat,Bus Stand,2026-05-19,29,57716
ATM1042,Gujarat,Surat,Bus Stand,2026-05-20,15,41773
ATM1042,Gujarat,Surat,Bus Stand,2026-05-21,36,62264
ATM1042,Gujarat,Surat,Bus Stand,2026-05-22,23,67712
ATM1042,Gujarat,Surat,Bus Stand,2026-05-23,16,30755
ATM1042,Gujarat,Surat,Bus Stand,2026-05-24,23,67827
ATM1042,Gujarat,Surat,Bus Stand,2026-05-25,25,45557
ATM1043,Delhi,New Delhi,Market Area,2026-04-16,183,472409
ATM1043,Delhi,New Delhi,Market Area,2026-04-17,163,469774
ATM1043,Delhi,New Delhi,Market Area,2026-04-18,222,612991
